Entered_By,QAQC_By,Region,Site,Plot_ID,Target_Species,No_Target_Whelks_In_Plot,No_Whelks_Added,Added_Whelk_IDs,Deploy_Date,Survey_Date,Days_Deployed,Weeks_Deployed,Survey_By,Recorded_By,Bare_Space,Whelk_Eggs,Acorn_Barnacle_Cover,Dead_Acorn_Barnacle_Cover,Gooseneck_Barnacle_Cover,Gooseneck_Barnacle_Count,Dead_Gooseneck_Barnacle_Cover,Dead_Gooseneck_Barnacle_Count,Drilled_Gooseneck_Barnacle_Count,Thatched_Barnacle_Semibalanus_spp,Volcano_Barnacle_T._rubescens,California_Mussel_M._californianus_Cover,California_Mussel_M._californianus_Count,Dead_M._californianus_Cover,Dead_M._californianus_Count,Drilled_M._californianus_Count,Adam's_Mussel_Brachidontes,Mediterranean_Mussel_M._galloprovincialis_Cover,Mediterranean_Mussel_M._galloprovincialis_Count,Dead_M._galloprovincialis_Cover,Dead_M._galloprovincialis_Count,Drilled_M._galloprovincialis_Count,"Bay_Mussel_
M._trossulus",Oyster,Tubeworm,Aggregating_Anemone_A._elegantissima,Sunburst_Anemone_A._sola,Brooding_Anemone_E._prolifera,Sandcastle_Worms_P._californica,Encrusting_bryozoan,Coralline_algae_Articulated,Coralline_algae_Encrusting,Wine_Crust_Hildenbrandia,Fleshy_Crust_Petrocelis,Brown_Crust_Ralfsia,Hornweed_Ceramium,Lawn_Algae_Chondracanthus,Sea_Potato_Colpomenia,Turfweed_Endocladia,Gelidium,Laurencia,Leathesia,Turkish_Washcloth_Mastocarpus,Mazzaella_leptorhyncos,Mazzaella_splendens,Petalonia,Porphyra,Sea_lettuce_Ulva_spp.,Surfgrass_Phyllospadix,Biofilm,Egregia menziesii,Colpomenia,Angled_Unicorn_Whelk_A._spirata_Cover,Angled_Unicorn_Whelk_A._spirata_Count,Dark_Unicorn_Whelk_M._lugubris_Cover,Dark_Unicorn_Whelk_M._lugubris_Count,Channeled_Whelk_N._canaliculata,Emarginate_Whelk_N._emarg_ost,Poulsons_Dwarf_Triton_R._poulsoni,Spotted_Thorn_Drupe_A._punctualta,Graceful_Rocksnail_O._gracillima,Lurid_Rocksnail_O._lurida,Fringed_Dogwhelk_N._lamellosa,Olive_Snail_Olivella,Periwinkle_Snails_Littorina_spp.,Turban_Snails_Tegula_sp.,Chitons,Limpets_Small_Lottia_spp.,Owl_Limpet_L._gigantea,Hermit_Crab_Pagurus_spp,Lined_Shore_Crab_Pachygrapsus,Purple_Crab_Hemigrapsus,Brittle_Star_Ophiuroid,Ochre_Star_Pisaster,Errant_Polychaete,Notes
RB,SS,SoCal,Dana Point,No Cage,As,0,0,NA,7/19/2023,8/3/2023,15,2,RB,RB,10,0,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4,0,0,0,0,0,0,0,
RB,SS,SoCal,Scripps,12 Whelk,As,12,4,"371, 372, 373, 374",7/21/2023,8/4/2023,14,2,RB,JO,20,0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0.7,5,0,0,0,0,0,0,0,"4 of 12 whelks untagged at survey, were tagged"
RB,SS,SoCal,Scripps,1 Whelk,As,1,0,NA,7/21/2023,8/4/2023,14,2,RB,JO,35,0,45,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,1,0.1,0,2,7,2,0,0,0,0,0,0,
RB,SS,SoCal,Scripps,3 Whelk,As,2,1,375,7/21/2023,8/4/2023,14,2,RB,JO,20,0,50,15,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.1,0,7,3,0,0,3,0,0,0,0,
RB,SS,SoCal,Scripps,6 Whelk,As,5,1,376,7/21/2023,8/4/2023,14,2,RB,JO,30,0,25,15,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,0,1,5,0,0,0,0,0,0,0,
RB,SS,SoCal,Scripps,Partial,As,1,0,NA,7/21/2023,8/4/2023,14,2,RB,JO,40,0,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,
RB,SS,SoCal,Scripps,No Cage,As,3,0,NA,7/21/2023,8/4/2023,14,2,RB,JO,45,0,17,3,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,
RB,SS,SoCal,Scripps,0 Whelk,As,2,-2,NA,7/21/2023,8/4/2023,14,2,RB,JO,10,0,68,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.4,0,1,2,0,0.3,0,0,0,0,0,
RB,SS,SoCal,Dana Point,0 Whelk,As,0,0,NA,7/19/2023,8/16/2023,28,4,RB,RB,4,0,65,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,
RB,SS,SoCal,Dana Point,1 Whelk,As,1,0,NA,7/19/2023,8/16/2023,28,4,RB,RB,20,0,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,10,0,2,0,0,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,2,0,0,0,0,
RB,SS,SoCal,Dana Point,3 Whelk,As,3,0,NA,7/19/2023,8/16/2023,28,4,RB,RB,10,0,60,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,1,0,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,
RB,SS,SoCal,Dana Point,No Cage,As,1,0,NA,7/19/2023,8/16/2023,28,4,RB,RB,5,0,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,
RB,SS,SoCal,Dana Point,Partial,As,2,0,NA,7/19/2023,8/16/2023,28,4,RB,RB,25,0,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,
RB,SS,SoCal,Dana Point,6 Whelk,As,6,0,NA,7/19/2023,8/16/2023,28,4,RB,RB,30,0,30,15,0,0,0,0,0,1,0,4,6,0,0,0,0.5,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,4,0,0,0,0,
RB,SS,SoCal,Dana Point,12 Whelk,As,6,6,"378, 379",7/19/2023,8/16/2023,28,4,RB,RB,10,0,50,25,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.2,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0.3,0.8,1,4,0,0,3,0,0,0,0,
RB,SS,SoCal,Scripps,12 Whelk,As,13,-1,NA,7/21/2023,8/18/2023,28,4,RB,RB,15,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0.2,0,0,0,0,0,15,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,Found an extra tagged whelk in the cage
RB,SS,SoCal,Scripps,1 Whelk,As,1,0,NA,7/21/2023,8/18/2023,28,4,RB,RB,30,0,40,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0.8,3,4,2,0,0,0,0,0,0,
RB,SS,SoCal,Scripps,3 Whelk,As,3,0,NA,7/21/2023,8/18/2023,28,4,RB,RB,20,0,50,15,0,0,0,0,0,0,0.3,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0.2,0,6,4,0,0,2,0,0,0,0,
RB,SS,SoCal,Scripps,No Cage,As,1,0,NA,7/21/2023,8/18/2023,28,4,RB,RB,50,0,18,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,
RB,SS,SoCal,Scripps,Partial,As,3,0,NA,7/21/2023,8/18/2023,28,4,RB,RB,45,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,All whelks very small (<10 mm)
RB,SS,SoCal,Scripps,6 Whelk,As,6,0,377,7/21/2023,8/18/2023,28,4,RB,RB,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,3,0,35,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0.3,0.1,0,0.9,4,0,0,0,0,0,0,0,"6 whelks in cage, but only 5 tagged. 1 tagged whelk added and untagged whelk removed"
RB,SS,SoCal,Scripps,0 Whelk,As,0,0,NA,7/21/2023,8/18/2023,28,4,RB,RB,5,0,65,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.2,7,0,0,0,0,0,0,0.3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.3,0.1,0,0,0,0,
RB,SS,SoCal,Dana Point,6 Whelk,As,5,1,381,7/19/2023,8/31/2023,43,6,RB,JO,20,0,30,10,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,0,0,5,0,0.8,0,0,0,3,0,0,0,0,0,0,0.6,0,30,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0.5,4,0,0,0,0,Large layer of biofilm in qudrat
RB,SS,SoCal,Dana Point,12 Whelk,As,12,0,NA,7/19/2023,8/31/2023,43,6,RB,JO,15,0,25,35,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,4,0,1,0,1,0,12,0,0.1,0,0,0,0,0,0,2,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0.2,4,1,4,0,0,1,0,0,0,0,
RB,SS,SoCal,Dana Point,3 Whelk,As,3,0,NA,7/19/2023,8/31/2023,43,6,RB,JO,10,0,50,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,4,0,0,0,8,0,3,0,0,0,0,0,0,6,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,2,0,0,0,0,
RB,SS,SoCal,Dana Point,1 Whelk,As,1,1,380,7/19/2023,8/31/2023,43,6,RB,JO,20,0,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1 untagged whelk released and replaced with 1 tagged whelk
RB,SS,SoCal,Dana Point,0 Whelk,As,1,0,NA,7/19/2023,8/31/2023,43,6,RB,JO,5,0,60,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,0,0,10,0,0,0,0,0,5,0,0,0,0,15,0,30,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.3,0,0,0,0,0,0,0,"Cage heavily fouled at survey, cleaned"
RB,SS,SoCal,Dana Point,Partial,As,1,0,NA,7/19/2023,8/31/2023,43,6,RB,JO,25,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,
RB,SS,SoCal,Dana Point,No Cage,As,0,0,NA,7/19/2023,8/31/2023,43,6,RB,JO,7,0,60,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,20,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
RB,SS,SoCal,Scripps,12 Whelk,As,12,0,NA,7/21/2023,9/1/2023,42,6,RB,ZR,15,0,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,25,0,0,15,0,0.2,7,3,0,0,0,0,0,2,0,12,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,
RB,SS,SoCal,Scripps,6 Whelk,As,5,1,386,7/21/2023,9/1/2023,42,6,RB,ZR,20,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,55,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0.2,0,2,2,0,0,0,0,0,0,0,Ulva appears to have overgrown many acorn barnacles
RB,SS,SoCal,Scripps,3 Whelk,As,3,0,NA,7/21/2023,9/1/2023,42,6,RB,ZR,25,0,45,20,0,0,0,0,0,1,0.7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,
RB,SS,SoCal,Scripps,Partial,As,2,0,NA,7/21/2023,9/1/2023,42,6,RB,ZR,50,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.8,2,5,2,0,0,0,0,0,0,
RB,SS,SoCal,Scripps,1 Whelk,As,1,0,NA,7/21/2023,9/1/2023,42,6,RB,ZR,20,0,40,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,2,0.2,1,2,4,2,3,0,0,0,0,0,
RB,SS,SoCal,Scripps,No Cage,As,0,0,NA,7/21/2023,9/1/2023,42,6,RB,RB,45,0,17,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,3,5,2,0,0,0,0,0,0,
RB,SS,SoCal,Scripps,0 Whelk,As,0,0,NA,7/21/2023,9/1/2023,42,6,RB,ZR,5,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2,0,0,0.8,0,0,0,0,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0.2,0,0,0,0,Ulva beginning to overgrow barnacles
BM,OG,NorCal,Mendocino North,3 Whelk,As,3,0,NA,6/21/2023,7/3/2023,12,2,BM,BM,10,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,6,0,0,0,18,0,3,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,0 Whelk,As,0,0,NA,6/21/2023,7/3/2023,12,2,BM,BM,20,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,30,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,12 Whelk,As,12,0,NA,6/21/2023,7/3/2023,12,2,BM,BM,30,0,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0.5,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,6 Whelk,As,6,0,NA,6/21/2023,7/3/2023,12,2,BM,BM,5,0,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,25,0,0,0,15,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,1,0,0.5,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,Partial,As,1,0,NA,6/21/2023,7/3/2023,12,2,BM,BM,40,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,1 Whelk,As,1,0,NA,6/21/2023,7/3/2023,12,2,BM,BM,0,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,No Cage,As,1,0,NA,6/21/2023,7/3/2023,12,2,BM,BM,40,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.5,0,0,0,0.7,0,0,0.1,0.5,0,0.5,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,1 Whelk,As,1,0,NA,6/22/2023,7/4/2023,12,2,BM,BM,40,0,50,1,0,0,0,0,0,0,0,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0.5,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,12 Whelk,As,12,0,NA,6/22/2023,7/4/2023,12,2,BM,BM,50,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,6 Whelk,As,6,0,NA,6/22/2023,7/4/2023,12,2,BM,BM,70,0,5,20,0,0,0,0,0,0,0,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,3 Whelk,As,3,0,NA,6/22/2023,7/4/2023,12,2,BM,BM,54,0,40,1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,0 Whelk,As,0,0,NA,6/22/2023,7/4/2023,12,2,BM,BM,44,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,2,0,0,0.5,0,0,0,0,
BM,OG,NorCal,Mendocino South,Partial,As,0,0,NA,6/22/2023,7/4/2023,12,2,BM,BM,50,0,36,2,0,0,0,0,0,0,0,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0.3,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino South,No Cage,As,0,0,NA,6/22/2023,7/4/2023,12,2,BM,BM,50,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,0 Whelk,As,0,0,NA,6/21/2023,7/18/2023,27,4,BM,OG,10,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,30,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,5,1,2,0,0,0,0,0,0,0,polychaete 0.2
BM,OG,NorCal,Mendocino North,3 Whelk,As,3,0,NA,6/21/2023,7/18/2023,27,4,BM,OG,15,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,30,0,0,0,0,4,0,0,0,18,0,3,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0.1,0,0,0.1,4,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,6 Whelk,As,6,0,NA,6/21/2023,7/18/2023,27,4,BM,OG,5,0,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,3,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,No Cage,As,1,0,NA,6/21/2023,7/18/2023,27,4,BM,OG,43,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0.5,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,1 Whelk,As,1,0,NA,6/21/2023,7/18/2023,27,4,BM,OG,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,8,0,0,0,15,0,0,0,0.1,0,0,0,0,0,0.4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.5,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,12 Whelk,As,0,12,"50, 42, 38, 51, 44, 65, 45, 100, 41, 40, notag",6/21/2023,7/18/2023,27,4,BM,OG,30,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,
BM,OG,NorCal,Mendocino North,Partial,As,0,0,NA,6/21/2023,7/18/2023,27,4,BM,OG,40,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,newly installed partial
BM,OG,NorCal,Mendocino South,12 Whelk,As,8,4,"33, 34, 35, 36",6/22/2023,7/19/2023,27,4,BM,OG,45,0,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,
