"","Region","Site","Survey_Date","Season","Vert_Transect_Dist_m","Quad_Dist_m","Quad_TH_m","Dead_Barnacles","Acorn_Barnacle_Balanus_Chthamalus","California_Mussel_M._californianus","Angled_Unicorn_Whelk_A._spirata","Dark_Unicorn_Whelk_M._lugubris","As_Count","Mex_Count","Mex_Status","As_Status","Mex_Present","As_Present","As_Log_Trans","Mex_Log_Trans","Avg_Lat","Prop_LiveBarn","Mussel_Prop"
"1366","Baja","San Miguel",2023-05-09,"Spring",24,4.19,0.69,6,2,0,0,1,0,3,"Historic","Historic",1,0,0,1.38629436111989,31.901882,0.25,0
"1367","Baja","San Miguel",2023-05-09,"Spring",21,2.25,1.6,25,25,5,0,0,0,8,"Historic","Historic",0,0,0,2.19722457733622,31.901882,0.5,0.05
"1368","Baja","San Miguel",2023-05-09,"Spring",21,2.9,1.35,5,73,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.901882,0.935897435897436,0
"1369","Baja","San Miguel",2023-05-09,"Spring",21,3.17,1.1,7,90,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.901882,0.927835051546392,0
"1370","Baja","San Miguel",2023-05-09,"Spring",21,3.43,0.85,0.1,15,1,0,0,0,2,"Historic","Historic",0,0,0,1.09861228866811,31.901882,0.993377483443709,0.01
"1371","Baja","San Miguel",2023-05-09,"Spring",21,21.33,0.6,0.1,15,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.901882,0.993377483443709,0
"1372","Baja","San Miguel",2023-05-09,"Spring",19,1.6,1.45,80,20,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.901882,0.2,0
"1373","Baja","San Miguel",2023-05-09,"Spring",19,2,1.2,85,4,0,0,3,0,5,"Historic","Historic",1,0,0,1.79175946922805,31.901882,0.0449438202247191,0
"1374","Baja","San Miguel",2023-05-09,"Spring",19,2.37,0.95,5,3,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.901882,0.375,0
"1375","Baja","San Miguel",2023-05-09,"Spring",19,16.82,0.7,0,15,0,0.8,0,2,0,"Historic","Historic",0,1,1.09861228866811,0,31.901882,1,0
"1376","Baja","San Miguel",2023-05-09,"Spring",19,18.25,0.45,0.1,20,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.901882,0.99502487562189,0
"1377","Baja","San Miguel",2023-05-09,"Spring",15,0,1.91,10,80,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.901882,0.888888888888889,0
"1378","Baja","San Miguel",2023-05-09,"Spring",15,0.57,1.66,15,75,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.901882,0.833333333333333,0
"1379","Baja","San Miguel",2023-05-09,"Spring",15,0.9,1.41,18,30,0,0,2,0,2,"Historic","Historic",1,0,0,1.09861228866811,31.901882,0.625,0
"1380","Baja","San Miguel",2023-05-09,"Spring",15,1.31,1.16,1,0.5,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.901882,0.333333333333333,0
"1381","Baja","San Miguel",2023-05-09,"Spring",15,8.08,0.91,7,50,0,0,2,0,3,"Historic","Historic",1,0,0,1.38629436111989,31.901882,0.87719298245614,0
"1382","Baja","San Miguel",2023-05-09,"Spring",15,18.82,0.66,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.901882,NA,0
"1383","Baja","San Miguel",2023-05-09,"Spring",7,0,1.18,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.901882,NA,0
"1384","Baja","San Miguel",2023-05-09,"Spring",7,2.95,0.93,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.901882,NA,0
"1385","Baja","San Miguel",2023-05-09,"Spring",7,16.3,0.68,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.901882,NA,0
"1386","Baja","San Miguel",2023-05-09,"Spring",7,18.5,0.43,0,0.5,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.901882,1,0
"1387","Baja","Saldamando",2023-05-10,"Spring",17,0.8,1.36,0,15,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,1,0
"1388","Baja","Saldamando",2023-05-10,"Spring",17,3.69,1.11,0.2,0.5,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,0.714285714285714,0
"1389","Baja","Saldamando",2023-05-10,"Spring",17,4.88,0.86,0.5,20,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,0.975609756097561,0
"1390","Baja","Saldamando",2023-05-10,"Spring",17,8.32,0.61,0,1,0,0,1,0,1,"Historic","Historic",1,0,0,0.693147180559945,31.928408,1,0
"1391","Baja","Saldamando",2023-05-10,"Spring",17,11.7,0.36,0,1,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,1,0
"1392","Baja","Saldamando",2023-05-10,"Spring",14,3.5,1.51,5,5,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,0.5,0
"1393","Baja","Saldamando",2023-05-10,"Spring",14,5.41,1.26,0.4,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,0,0
"1394","Baja","Saldamando",2023-05-10,"Spring",14,5.73,1.01,0,0.8,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,1,0
"1395","Baja","Saldamando",2023-05-10,"Spring",14,10.18,0.76,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,NA,0
"1396","Baja","Saldamando",2023-05-10,"Spring",11,1.05,1.39,0,0.1,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,1,0
"1397","Baja","Saldamando",2023-05-10,"Spring",11,1.44,1.14,0,2,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,1,0
"1398","Baja","Saldamando",2023-05-10,"Spring",11,1.75,0.89,0,2,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,1,0
"1399","Baja","Saldamando",2023-05-10,"Spring",11,6.62,0.64,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,NA,0
"1400","Baja","Saldamando",2023-05-10,"Spring",11,8.66,0.39,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,NA,0
"1401","Baja","Saldamando",2023-05-10,"Spring",10,0,1.43,0,1,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,1,0
"1402","Baja","Saldamando",2023-05-10,"Spring",10,7.15,1.18,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,NA,0
"1403","Baja","Saldamando",2023-05-10,"Spring",10,9.73,0.93,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,NA,0
"1404","Baja","Saldamando",2023-05-10,"Spring",10,10,0.68,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,NA,0
"1405","Baja","Saldamando",2023-05-10,"Spring",25,0,2.31,1,5,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,0.833333333333333,0
"1406","Baja","Saldamando",2023-05-10,"Spring",25,0.59,2.06,5,20,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,0.8,0
"1407","Baja","Saldamando",2023-05-10,"Spring",25,1.32,1.81,10,15,0,0,3,0,1,"Historic","Historic",1,0,0,0.693147180559945,31.928408,0.6,0
"1408","Baja","Saldamando",2023-05-10,"Spring",25,1.7,1.56,1,4,0.5,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,0.8,0.005
"1409","Baja","Saldamando",2023-05-10,"Spring",25,3.89,1.31,0,0.1,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,1,0
"1410","Baja","Saldamando",2023-05-10,"Spring",25,5.75,1.06,0.1,3,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,0.967741935483871,0
"1411","Baja","Saldamando",2023-05-10,"Spring",25,6.18,0.81,0,0,0,0,3,0,1,"Historic","Historic",1,0,0,0.693147180559945,31.928408,NA,0
"1412","Baja","Saldamando",2023-05-10,"Spring",25,9.93,0.56,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.928408,NA,0
"1413","Baja","Punta Morro",2023-05-08,"Spring",24,0,1.39,12,60,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,0.833333333333333,0
"1414","Baja","Punta Morro",2023-05-08,"Spring",24,0.82,1.14,15,65,0,0,2,0,2,"Historic","Historic",1,0,0,1.09861228866811,31.862226,0.8125,0
"1415","Baja","Punta Morro",2023-05-08,"Spring",24,1.3,0.89,5,75,1,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,0.9375,0.01
"1416","Baja","Punta Morro",2023-05-08,"Spring",24,17.7,0.64,0,0,1,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,NA,0.01
"1417","Baja","Punta Morro",2023-05-08,"Spring",11,0,1.05,5,45,0,0,1,0,1,"Historic","Historic",1,0,0,0.693147180559945,31.862226,0.9,0
"1418","Baja","Punta Morro",2023-05-08,"Spring",11,1,0.8,10,10,0,0,10,0,58,"Historic","Historic",1,0,0,4.07753744390572,31.862226,0.5,0
"1419","Baja","Punta Morro",2023-05-08,"Spring",11,2.2,0.55,5,40,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,0.888888888888889,0
"1420","Baja","Punta Morro",2023-05-08,"Spring",11,5.61,0.3,10,35,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,0.777777777777778,0
"1421","Baja","Punta Morro",2023-05-08,"Spring",11,25.4,0.05,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,NA,0
"1422","Baja","Punta Morro",2023-05-08,"Spring",15,11.6,1.33,1,15,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,0.9375,0
"1423","Baja","Punta Morro",2023-05-08,"Spring",15,12.45,1.08,1,0.5,5,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,0.333333333333333,0.05
"1424","Baja","Punta Morro",2023-05-08,"Spring",15,13.3,0.83,25,15,3,0.2,12,1,75,"Historic","Historic",1,1,0.693147180559945,4.33073334028633,31.862226,0.375,0.03
"1425","Baja","Punta Morro",2023-05-08,"Spring",15,26.04,0.58,0.3,6,2,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,0.952380952380952,0.02
"1426","Baja","Punta Morro",2023-05-08,"Spring",15,26.67,0.33,0,0.5,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,1,0
"1427","Baja","Punta Morro",2023-05-08,"Spring",15,29.5,0.08,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,NA,0
"1428","Baja","Punta Morro",2023-05-08,"Spring",20,0,1.02,1,45,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,0.978260869565217,0
"1429","Baja","Punta Morro",2023-05-08,"Spring",20,0.51,0.77,0.5,50,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,0.99009900990099,0
"1430","Baja","Punta Morro",2023-05-08,"Spring",20,0.76,0.52,1,45,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,0.978260869565217,0
"1431","Baja","Punta Morro",2023-05-08,"Spring",20,2.33,0.27,0,5,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,1,0
"1432","Baja","Punta Morro",2023-05-08,"Spring",20,21.07,0.02,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,NA,0
"1433","Baja","Punta Morro",2023-05-08,"Spring",6,0,0.87,8,65,0,0,2,0,1,"Historic","Historic",1,0,0,0.693147180559945,31.862226,0.89041095890411,0
"1434","Baja","Punta Morro",2023-05-08,"Spring",6,0.86,0.62,3,3,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,0.5,0
"1435","Baja","Punta Morro",2023-05-08,"Spring",6,3.5,0.37,0.1,15,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,0.993377483443709,0
"1436","Baja","Punta Morro",2023-05-08,"Spring",6,5.21,0.12,0,2,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,1,0
"1437","Baja","Punta Morro",2023-05-08,"Spring",6,22.71,-0.13,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.862226,NA,0
"1438","Baja","Campo Kennedy",2023-05-11,"Spring",24,0,1.37,3,30,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,0.909090909090909,0
"1439","Baja","Campo Kennedy",2023-05-11,"Spring",24,2.2,1.12,15,85,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,0.85,0
"1440","Baja","Campo Kennedy",2023-05-11,"Spring",24,2.48,0.87,15,60,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,0.8,0
"1441","Baja","Campo Kennedy",2023-05-11,"Spring",24,5.52,0.62,5,0.5,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,0.0909090909090909,0
"1442","Baja","Campo Kennedy",2023-05-11,"Spring",21,0.47,1.28,10,60,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,0.857142857142857,0
"1443","Baja","Campo Kennedy",2023-05-11,"Spring",21,0.8,1.03,15,85,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,0.85,0
"1444","Baja","Campo Kennedy",2023-05-11,"Spring",21,1.1,0.78,5,35,8,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,0.875,0.08
"1445","Baja","Campo Kennedy",2023-05-11,"Spring",21,2.63,0.53,5,25,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,0.833333333333333,0
"1446","Baja","Campo Kennedy",2023-05-11,"Spring",21,3.7,0.28,0,0,2,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,NA,0.02
"1447","Baja","Campo Kennedy",2023-05-11,"Spring",16,0,1.33,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,NA,0
"1448","Baja","Campo Kennedy",2023-05-11,"Spring",16,0.45,1.08,2,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,0,0
"1449","Baja","Campo Kennedy",2023-05-11,"Spring",16,2.65,0.83,50,10,5,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,0.166666666666667,0.05
"1450","Baja","Campo Kennedy",2023-05-11,"Spring",16,3.07,0.58,40,45,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,0.529411764705882,0
"1451","Baja","Campo Kennedy",2023-05-11,"Spring",16,3.72,0.33,0.1,1,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,0.909090909090909,0
"1452","Baja","Campo Kennedy",2023-05-11,"Spring",16,4.03,0.08,0,0.5,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,1,0
"1453","Baja","Campo Kennedy",2023-05-11,"Spring",3,3.7,0.97,5,40,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,0.888888888888889,0
"1454","Baja","Campo Kennedy",2023-05-11,"Spring",3,4.48,0.72,3,10,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,0.769230769230769,0
"1455","Baja","Campo Kennedy",2023-05-11,"Spring",3,4.79,0.47,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,NA,0
"1456","Baja","Campo Kennedy",2023-05-11,"Spring",3,6.02,0.22,0,3,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,1,0
"1457","Baja","Campo Kennedy",2023-05-11,"Spring",9,0,1,5,45,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,0.9,0
"1458","Baja","Campo Kennedy",2023-05-11,"Spring",9,0.5,0.75,10,25,0,2,0,2,0,"Historic","Historic",0,1,1.09861228866811,0,31.702586,0.714285714285714,0
"1459","Baja","Campo Kennedy",2023-05-11,"Spring",9,1.75,0.5,0.1,0.5,0.2,1,0,1,0,"Historic","Historic",0,1,0.693147180559945,0,31.702586,0.833333333333333,0.002
"1460","Baja","Campo Kennedy",2023-05-11,"Spring",9,2.54,0.25,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,NA,0
"1461","Baja","Campo Kennedy",2023-05-11,"Spring",9,3.57,0,10,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,31.702586,0,0
"1462","Baja","La Chorera",2023-05-15,"Spring",14,0,1.96,0.1,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,30.45954,0,0
"1463","Baja","La Chorera",2023-05-15,"Spring",14,2.82,1.71,3,23,0,0,3,0,2,"Historic","Historic",1,0,0,1.09861228866811,30.45954,0.884615384615385,0
"1464","Baja","La Chorera",2023-05-15,"Spring",14,7.9,1.46,2,15,0,0,4,0,2,"Historic","Historic",1,0,0,1.09861228866811,30.45954,0.882352941176471,0
"1465","Baja","La Chorera",2023-05-15,"Spring",14,9.82,1.21,0,0,1,0,0,0,0,"Historic","Historic",0,0,0,0,30.45954,NA,0.01
"1466","Baja","La Chorera",2023-05-15,"Spring",14,10.4,0.96,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,30.45954,NA,0
"1467","Baja","La Chorera",2023-05-15,"Spring",13,0,1.92,0,0.1,0,0,0,0,0,"Historic","Historic",0,0,0,0,30.45954,1,0
"1468","Baja","La Chorera",2023-05-15,"Spring",13,0.44,1.67,1,6,0,0,0,0,0,"Historic","Historic",0,0,0,0,30.45954,0.857142857142857,0
"1469","Baja","La Chorera",2023-05-15,"Spring",13,7.95,1.42,3,2,0,0,4,0,4,"Historic","Historic",1,0,0,1.6094379124341,30.45954,0.4,0
"1470","Baja","La Chorera",2023-05-15,"Spring",13,9.34,1.17,0,0.1,0,0,2,0,1,"Historic","Historic",1,0,0,0.693147180559945,30.45954,1,0
"1471","Baja","La Chorera",2023-05-15,"Spring",13,9.8,0.92,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,30.45954,NA,0
"1472","Baja","La Chorera",2023-05-15,"Spring",9,1.63,1.83,0.1,1,0,0,1,0,1,"Historic","Historic",1,0,0,0.693147180559945,30.45954,0.909090909090909,0
"1473","Baja","La Chorera",2023-05-15,"Spring",9,4.61,1.58,0.1,5,0,0,2,0,2,"Historic","Historic",1,0,0,1.09861228866811,30.45954,0.980392156862745,0
"1474","Baja","La Chorera",2023-05-15,"Spring",9,6.2,1.33,4,30,0,0,7,0,7,"Historic","Historic",1,0,0,2.07944154167984,30.45954,0.882352941176471,0
"1475","Baja","La Chorera",2023-05-15,"Spring",9,9.2,1.08,0.5,5,0,0,2,0,2,"Historic","Historic",1,0,0,1.09861228866811,30.45954,0.909090909090909,0
"1476","Baja","La Chorera",2023-05-15,"Spring",9,10.31,0.83,0,0,7,0,1,0,1,"Historic","Historic",1,0,0,0.693147180559945,30.45954,NA,0.07
"1477","Baja","La Chorera",2023-05-15,"Spring",3,0,1.41,0.5,10,0,0,2,0,2,"Historic","Historic",1,0,0,1.09861228866811,30.45954,0.952380952380952,0
"1478","Baja","La Chorera",2023-05-15,"Spring",3,9.95,1.16,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,30.45954,NA,0
"1479","Baja","La Chorera",2023-05-15,"Spring",3,11.1,0.91,0,0,5,0,1,0,1,"Historic","Historic",1,0,0,0.693147180559945,30.45954,NA,0.05
"1480","Baja","La Chorera",2023-05-15,"Spring",8,0,1.94,0,0,0,0,0,0,0,"Historic","Historic",0,0,0,0,30.45954,NA,0
"1481","Baja","La Chorera",2023-05-15,"Spring",8,1.41,1.69,1,10,0,0,0,0,0,"Historic","Historic",0,0,0,0,30.45954,0.909090909090909,0
"1482","Baja","La Chorera",2023-05-15,"Spring",8,3,1.44,1,5,0,0,1,0,1,"Historic","Historic",1,0,0,0.693147180559945,30.45954,0.833333333333333,0
"1483","Baja","La Chorera",2023-05-15,"Spring",8,10.22,1.19,0,10,15,0,5,0,4,"Historic","Historic",1,0,0,1.6094379124341,30.45954,1,0.15
"1484","SoCal","Heisler Park",2023-10-16,"Fall",18,0.8,2.12,0,0,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,NA,0
"1485","SoCal","Heisler Park",2023-10-16,"Fall",18,1.48,1.87,0.1,0.5,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.833333333333333,0
"1486","SoCal","Heisler Park",2023-10-16,"Fall",18,1.99,1.62,0,0.8,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,1,0
"1487","SoCal","Heisler Park",2023-10-16,"Fall",18,2.97,1.37,0.1,2,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.952380952380952,0
"1488","SoCal","Heisler Park",2023-10-16,"Fall",18,3.78,1.12,0.1,5,20,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.980392156862745,0.2
"1489","SoCal","Heisler Park",2023-10-16,"Fall",18,4.62,0.87,0.1,0.5,1,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.833333333333333,0.01
"1490","SoCal","Heisler Park",2023-10-16,"Fall",18,5.66,0.62,0.2,4,10,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.952380952380952,0.1
"1491","SoCal","Heisler Park",2023-10-16,"Fall",17,0,2.23,0.1,2,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.952380952380952,0
"1492","SoCal","Heisler Park",2023-10-16,"Fall",17,0.76,1.98,3,7,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.7,0
"1493","SoCal","Heisler Park",2023-10-16,"Fall",17,1.55,1.73,0,2,4,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,1,0.04
"1494","SoCal","Heisler Park",2023-10-16,"Fall",17,2.4,1.48,0.1,1,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.909090909090909,0
"1495","SoCal","Heisler Park",2023-10-16,"Fall",17,3.3,1.23,0.1,0,4,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0,0.04
"1496","SoCal","Heisler Park",2023-10-16,"Fall",17,3.91,0.98,0.1,3,15,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.967741935483871,0.15
"1497","SoCal","Heisler Park",2023-10-16,"Fall",17,4.92,0.73,0,0,3,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,NA,0.03
"1498","SoCal","Heisler Park",2023-10-16,"Fall",14,0,1.95,0.4,5,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.925925925925926,0
"1499","SoCal","Heisler Park",2023-10-16,"Fall",14,1,1.7,4,11,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.733333333333333,0
"1500","SoCal","Heisler Park",2023-10-16,"Fall",14,3.37,1.45,6,4,6,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.4,0.06
"1501","SoCal","Heisler Park",2023-10-16,"Fall",14,3.62,1.2,0.5,0.5,5,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.5,0.05
"1502","SoCal","Heisler Park",2023-10-16,"Fall",14,4.1,0.95,0,2,3,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,1,0.03
"1503","SoCal","Heisler Park",2023-10-16,"Fall",14,4.89,0.7,0,0.5,1,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,1,0.01
"1504","SoCal","Heisler Park",2023-10-16,"Fall",14,6.09,0.45,0,1,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,1,0
"1505","SoCal","Heisler Park",2023-10-16,"Fall",12,0,1.75,1,4,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.8,0
"1506","SoCal","Heisler Park",2023-10-16,"Fall",12,0.92,1.5,0.5,2,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.8,0
"1507","SoCal","Heisler Park",2023-10-16,"Fall",12,4.61,1.25,0.1,0.8,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.888888888888889,0
"1508","SoCal","Heisler Park",2023-10-16,"Fall",12,5.08,1,0.1,3,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.967741935483871,0
"1509","SoCal","Heisler Park",2023-10-16,"Fall",12,5.63,0.75,0,0.4,0.5,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,1,0.005
"1510","SoCal","Heisler Park",2023-10-16,"Fall",12,6.2,0.5,0,0,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,NA,0
"1511","SoCal","Heisler Park",2023-10-16,"Fall",12,8.5,0.25,0,0,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,NA,0
"1512","SoCal","Heisler Park",2023-10-16,"Fall",11,0,1.72,5,15,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.75,0
"1513","SoCal","Heisler Park",2023-10-16,"Fall",11,1.43,1.47,0,0.1,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,1,0
"1514","SoCal","Heisler Park",2023-10-16,"Fall",11,4.78,1.22,1,8,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,0.888888888888889,0
"1515","SoCal","Heisler Park",2023-10-16,"Fall",11,5.26,0.97,0,2,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,1,0
"1516","SoCal","Heisler Park",2023-10-16,"Fall",11,5.81,0.72,0,1,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,1,0
"1517","SoCal","Heisler Park",2023-10-16,"Fall",11,7.82,0.47,0,0,0,0,0,0,0,"Expanded","Historic",0,0,0,0,33.54243,NA,0
"1518","SoCal","Swami's",2023-10-18,"Fall",15,0,1.37,5,16,18,0,0,0,0,"Expanded","Historic",0,0,0,0,33.035358,0.761904761904762,0.18
"1519","SoCal","Swami's",2023-10-18,"Fall",15,14.7,1.12,2,22,65,0,0,0,0,"Expanded","Historic",0,0,0,0,33.035358,0.916666666666667,0.65
"1520","SoCal","Swami's",2023-10-18,"Fall",15,15.05,0.87,4,40,70,0,0,0,0,"Expanded","Historic",0,0,0,0,33.035358,0.909090909090909,0.7
"1521","SoCal","Swami's",2023-10-18,"Fall",15,15.3,0.62,0,30,40,0,0,0,0,"Expanded","Historic",0,0,0,0,33.035358,1,0.4
"1522","SoCal","Swami's",2023-10-18,"Fall",14,0,1.37,1,0.4,0.1,0,0,0,0,"Expanded","Historic",0,0,0,0,33.035358,0.285714285714286,0.001
"1523","SoCal","Swami's",2023-10-18,"Fall",14,14.6,1.12,3,24,80,0,0,0,0,"Expanded","Historic",0,0,0,0,33.035358,0.888888888888889,0.8
"1524","SoCal","Swami's",2023-10-18,"Fall",14,15.08,0.87,0,9,2,0,0,0,0,"Expanded","Historic",0,0,0,0,33.035358,1,0.02
"1525","SoCal","Swami's",2023-10-18,"Fall",14,15.33,0.62,0,12,0.5,0,0,0,0,"Expanded","Historic",0,0,0,0,33.035358,1,0.005
"1526","SoCal","Swami's",2023-10-18,"Fall",11,0,1.28,0,0.3,0.5,0,0,0,0,"Expanded","Historic",0,0,0,0,33.035358,1,0.005
"1527","SoCal","Swami's",2023-10-18,"Fall",11,5.05,1.03,0.1,12,4,0.8,1,2,1,"Expanded","Historic",1,1,1.09861228866811,0.693147180559945,33.035358,0.991735537190083,0.04
"1528","SoCal","Swami's",2023-10-18,"Fall",11,16.59,0.78,0,5,11,0,0,0,0,"Expanded","Historic",0,0,0,0,33.035358,1,0.11
"1529","SoCal","Swami's",2023-10-18,"Fall",6,0,0.95,0,25,3,0,0,0,0,"Expanded","Historic",0,0,0,0,33.035358,1,0.03
"1530","SoCal","Swami's",2023-10-18,"Fall",6,14.47,0.7,0,9,8,0,0,0,0,"Expanded","Historic",0,0,0,0,33.035358,1,0.08
"1531","SoCal","Swami's",2023-10-18,"Fall",3,0,1.39,1,39,55,0,0,0,0,"Expanded","Historic",0,0,0,0,33.035358,0.975,0.55
"1532","SoCal","Swami's",2023-10-18,"Fall",3,9.3,1.14,0.1,33,50,0,0,0,0,"Expanded","Historic",0,0,0,0,33.035358,0.996978851963746,0.5
